round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,9,16,0.5625,0.6666666666666666,-2.312500014901161,"[""search""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-1.6875,-0.6250000149011612,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,10,16,0.625,0.6666666666666666,-3.3125000428408384,"[""search""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-2.312500014901161,-1.0000000279396772,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,11,16,0.6875,0.6666666666666666,-3.2499999292194843,"[""read""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-3.3125000428408384,0.0625001136213541,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,12,16,0.75,0.6666666666666666,-2.812499973922968,"[""read""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-3.2499999292194843,0.4374999552965164,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,13,16,0.8125,0.6666666666666666,-3.1874999683350325,"[""read""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-2.812499973922968,-0.37499999441206455,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,14,16,0.875,0.6666666666666666,-3.312500013038516,"[""read""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-3.1874999683350325,-0.12500004470348358,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,15,16,0.9375,0.6666666666666666,-3.3124999683350325,"[""read""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,False,-3.312500013038516,4.470348358154297e-08,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,16,16,1.0,0.6666666666666666,-2.6250000670552254,"[""finish""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,True,-3.3124999683350325,0.6874999012798071,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1,3,0.3333333333333333,0.0,-4.000000113621354,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,2,3,0.6666666666666666,0.0,2.499999903142452,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,True,False,-4.000000113621354,6.500000016763806,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,3,3,1.0,0.5,7.500000035623088,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,True,True,2.499999903142452,5.000000132480636,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1,5,0.2,0.0,-3.375000022351742,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,2,5,0.4,0.0,3.375000063329935,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,True,False,-3.375000022351742,6.750000085681677,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,3,5,0.6,0.5,2.624999910593033,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,True,False,3.375000063329935,-0.7500001527369022,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,4,5,0.8,0.5,2.8750000335276127,"[""read""]",True,False,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,True,False,2.624999910593033,0.25000012293457985,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,5,5,1.0,1.0,6.499999940977432,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,True,True,2.8750000335276127,3.624999907449819,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1,6,0.1666666666666666,0.0,-3.8749999897554517,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,2,6,0.3333333333333333,0.0,3.625000072643161,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,False,-3.8749999897554517,7.5000000623986125,0.0,0.0,0.0,1.0,0.0,1.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,3,6,0.5,0.5,7.374999958847184,"[""read""]",True,False,2,0.5,[2],1,0.5,[1],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,False,3.625000072643161,3.749999886204023,0.0,0.5,1.0,-0.5,1.0,0.0,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,4,6,0.6666666666666666,0.5,4.874999922467396,"[""search""]",True,False,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,False,7.374999958847184,-2.500000036379788,0.5,0.0,0.5,0.0,1.0,0.0,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,5,6,0.8333333333333334,0.5,5.249999838415533,"[""read""]",True,False,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,False,4.874999922467396,0.37499991594813764,0.5,0.0,0.5,0.0,1.0,0.0,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,6,6,1.0,1.0,8.875000249026925,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,True,5.249999838415533,3.625000410611392,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1,4,0.25,0.0,-4.2500001937150955,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,2,4,0.5,0.0,2.7499999534338713,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,True,False,-4.2500001937150955,7.000000147148967,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,3,4,0.75,0.0,3.2499999590218067,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,True,False,2.7499999534338713,0.5000000055879354,0.0,0.0,0.5,0.5,0.5,0.5,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,4,4,1.0,1.0,8.125000163709046,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,True,True,3.2499999590218067,4.87500020468724,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,1,6,0.1666666666666666,0.0,-4.874999864958227,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,2,6,0.3333333333333333,0.0,-1.3749999925494194,"[""read""]",False,True,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,False,False,-4.874999864958227,3.4999998724088073,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,3,6,0.5,0.5,1.5000000149011612,"[""search""]",False,True,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,True,False,-1.3749999925494194,2.8750000074505806,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,4,6,0.6666666666666666,0.5,0.75,"[""search""]",False,True,4,0.5,[3],1,0.25,[],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,True,False,1.5000000149011612,-0.7500000149011612,0.5,0.0,0.0,0.25,0.5,0.25,False,True,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,5,6,0.8333333333333334,0.5,1.8125,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,True,False,0.75,1.0625,0.5,0.0,0.25,-0.25,0.75,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,6,6,1.0,0.75,4.875000094296411,"[""finish""]",False,True,4,0.75,[],0,0.0,[3],"[2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,True,True,1.8125,3.0625000942964107,0.5,0.25,0.0,0.0,0.75,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,1,11,0.0909090909090909,0.0,-4.374999896623194,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,2,11,0.1818181818181818,0.0,-3.874999955296517,"[""search""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-4.374999896623194,0.49999994132667736,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,3,11,0.2727272727272727,0.0,-7.375000112922862,"[""search""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-3.874999955296517,-3.5000001576263453,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,4,11,0.3636363636363636,0.0,-5.375000211875886,"[""read""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-7.375000112922862,1.9999999010469764,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,5,11,0.4545454545454545,0.3333333333333333,-3.999999988824129,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-5.375000211875886,1.3750002230517566,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,6,11,0.5454545454545454,0.3333333333333333,-4.125000039115548,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-3.999999988824129,-0.12500005029141903,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,7,11,0.6363636363636364,0.3333333333333333,-6.687500051397365,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-4.125000039115548,-2.5625000122818165,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,8,11,0.7272727272727273,0.3333333333333333,-4.75000018812716,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-6.687500051397365,1.9374998632702045,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,9,11,0.8181818181818182,0.3333333333333333,-6.374999874271452,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-4.75000018812716,-1.6249996861442924,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,10,11,0.9090909090909092,0.3333333333333333,-5.500000016996637,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,False,-6.374999874271452,0.8749998572748154,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,11,11,1.0,0.3333333333333333,-8.500000379965059,"[""finish""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,True,-5.500000016996637,-3.0000003629684215,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,1,15,0.0666666666666666,0.0,-4.374999962281436,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,,,,,,,,,False,False,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,2,15,0.1333333333333333,0.0,1.7499999925494194,"[""read""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,False,-4.374999962281436,6.124999954830855,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,3,15,0.2,0.25,2.749999949708581,"[""search""]",False,True,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,False,1.7499999925494194,0.9999999571591616,0.0,0.25,0.25,-0.25,0.25,0.0,False,False,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,4,15,0.2666666666666666,0.25,-0.6250000298023224,"[""search""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,2.749999949708581,-3.3749999795109034,0.25,0.0,0.0,0.25,0.25,0.25,False,True,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,5,15,0.3333333333333333,0.25,-1.4375,"[""search_more""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-0.6250000298023224,-0.8124999701976776,0.25,0.0,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,6,15,0.4,0.25,-2.8749999590218067,"[""search""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-1.4375,-1.4374999590218067,0.25,0.0,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,7,15,0.4666666666666667,0.25,-3.125000026077032,"[""search""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-2.8749999590218067,-0.2500000670552254,0.25,0.0,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,8,15,0.5333333333333333,0.25,-2.8125000447034836,"[""read""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-3.125000026077032,0.3124999813735485,0.25,0.0,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,9,15,0.6,0.25,-3.062500050291419,"[""search""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-2.8125000447034836,-0.25000000558793545,0.25,0.0,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,10,15,0.6666666666666666,0.25,-3.312499986961484,"[""read""]",False,True,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-3.062500050291419,-0.24999993667006493,0.25,0.0,0.25,0.0,0.5,0.0,False,True,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,11,15,0.7333333333333333,0.5,-3.56249993853271,"[""search""]",False,True,4,0.5,[4],1,0.25,[2],"[2,4]","[1,2,4]",0.75,"[1,4]","[1,2,4]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,False,-3.312499986961484,-0.24999995157122612,0.25,0.25,0.25,0.0,0.5,0.25,False,True,False,False
