round,question_id,decision_step,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,12,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,13,4,0.5,[2],1,0.25,[],[2],"[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,3,2,0.5,[2],1,0.5,[1],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,4,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,2,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,[2],"[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,5,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,[2],"[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,3,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,4,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,5,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,6,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,7,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,3,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,4,2,0.5,[],0,0.0,[2],[2],[2],0.5,"[1,2]","[1,2]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,3,3,0.0,[2],1,0.3333333333333333,[],[2],[2],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,4,3,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,5,3,0.6666666666666666,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,6,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,7,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,8,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,9,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,10,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,11,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,12,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,3,3,0.0,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,4,3,0.0,"[2,3]",2,0.6666666666666666,[],"[2,3]","[2,3]",0.6666666666666666,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,5,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,6,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,7,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,8,3,1.0,[],0,0.0,[1],[1],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,9,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,10,3,1.0,[],0,0.0,[2],[2],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,11,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,12,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,13,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,14,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,3,3,0.6666666666666666,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,4,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,5,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,6,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,7,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,8,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,9,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,10,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,11,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,12,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,13,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,[1],"[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,4,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,3,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,4,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,5,4,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,6,4,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,7,4,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,8,4,0.25,[],0,0.0,[4],[4],[4],0.25,[1],"[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,3,3,0.0,[2],1,0.3333333333333333,[],[2],[2],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,4,3,0.6666666666666666,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,5,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,6,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,7,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,8,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,9,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,10,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,11,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,12,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,13,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,14,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,15,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,16,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,3,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,4,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,5,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,2,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,3,2,0.5,[2],1,0.5,[1],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,4,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,5,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,6,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,2,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,3,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,4,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,2,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,3,4,0.5,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,4,4,0.5,[3],1,0.25,[],[3],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,5,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,6,4,0.75,[],0,0.0,[3],"[2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,1,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,2,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,3,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,4,3,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,5,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,6,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,7,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,8,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,9,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,10,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,11,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,3,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,4,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,5,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,6,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,7,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,8,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,9,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,10,4,0.25,[4],1,0.25,[],[4],"[1,4]",0.5,"[1,4]","[1,4]",0.5
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,11,4,0.5,[4],1,0.25,[2],"[2,4]","[1,2,4]",0.75,"[1,4]","[1,2,4]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,12,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,4]","[1,2,4]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,13,4,0.5,[4],1,0.25,[],[4],"[1,2,4]",0.75,"[1,4]","[1,2,4]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,14,4,0.5,[4],1,0.25,[],[4],"[1,2,4]",0.75,"[1,4]","[1,2,4]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,15,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,4]","[1,2,4]",0.75
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,1,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,2,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,3,4,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,5,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,6,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,7,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,8,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,9,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,10,4,0.5,[],0,0.0,[4],[4],"[1,4]",0.5,[1],"[1,4]",0.5
