round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal,p,tau2,full,round2,round3
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,4,4,1.0,1.0,7.562500017374987,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,True,True,2.2499999552965164,5.31250006207847,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9994806951445233,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,10,10,1.0,0.25,6.312499989231583,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,True,1.8749999776482584,4.4375000115833245,0.25,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9981897889543394,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,4,4,1.0,0.5,7.500000039901352,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,True,1.3749999776482582,6.125000062253093,0.0,0.5,0.0,0.0,0.5,0.0,False,False,True,False,0.9994472213851209,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,5,5,1.0,1.0,3.3750000074505806,"[""finish""]",True,True,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,True,True,6.499999917927198,-3.1249999104766175,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9669140218496496,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,14,14,1.0,0.5,0.8124999850988388,"[""finish""]",False,True,2,0.5,[],0,0.0,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,True,True,-1.625,2.437499985098839,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.6926419799624419,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,11,11,1.0,0.5,1.5000000074505806,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,True,True,-0.125,1.6250000074505806,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.8175744773048713,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,5,5,1.0,0.5,5.8125000995351,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,True,3.312500039115548,2.500000060419552,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9970189675659779,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,6,6,1.0,1.0,7.062499916908564,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],"[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,True,1.8750000819563863,5.1874998349521775,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9991440992921976,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,3,3,1.0,0.5,8.124999806197593,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,True,1.3749999701976776,6.749999835999915,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9997040428291468,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,8,8,1.0,0.5,6.874999939580448,"[""finish""]",False,True,4,0.5,[],0,0.0,[],"[1,2]","[1,2]",0.5,[1],"[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,True,3.562499954365194,3.312499985215254,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9989677689009426,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,5,5,1.0,1.0,5.875000009778887,"[""finish""]",False,True,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,True,True,2.5000000186264515,3.3749999911524355,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9971990730601922,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,3,3,1.0,1.0,9.0624997684572,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,True,True,3.0625000577419996,5.999999710715201,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9998840806299764,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,6,6,1.0,1.0,9.937500001306034,"[""finish""]",True,False,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,True,3.0624999534338713,6.875000047872163,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9999516743618758,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,4,4,1.0,1.0,6.4999998831772245,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,True,True,1.1250000298023224,5.374999853374902,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.998498817568154,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,7,7,1.0,1.0,1.9375000298023224,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,True,5.312499827705324,-3.3749997979030013,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.8740772384450968,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,6,6,1.0,1.0,8.124999806197593,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,True,6.812499955471139,1.3124998507264536,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9997040428291468,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,4,4,1.0,1.0,8.062500050917151,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,True,0.8125,7.250000050917151,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.9996849613219545,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,9,9,1.0,1.0,4.624999925727025,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,True,True,2.437500063329935,2.1874998623970896,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9902915228044491,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,13,13,1.0,0.3333333333333333,0.5625000149011612,"[""finish""]",False,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,True,True,-0.5,1.0625000149011612,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False,0.6370307979258678,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,8,8,1.0,0.5,3.750000041909516,"[""finish""]",False,False,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,[1],"[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,True,True,1.3124999850988388,2.437500056810677,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9770226310308182,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,5,5,1.0,1.0,5.999999834340997,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,True,True,2.999999998137355,2.999999836203642,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9975273764347657,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,8,8,1.0,0.5,4.312500088475645,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[2],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,True,True,-0.125,4.437500088475645,0.5,0.0,0.0,0.0,1.0,0.0,False,False,False,False,0.9867771794021232,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,12,12,1.0,0.0,-2.1250000409781933,"[""finish""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,False,True,-1.1249999850988388,-1.0000000558793545,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False,0.10669059004011344,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,5,5,1.0,1.0,9.124999709463737,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,True,True,2.8749999217689037,6.249999787694833,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9998911030583385,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,13,13,1.0,0.6666666666666666,-2.4374999925494194,"[""finish""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,False,True,-3.750000074505806,1.3125000819563866,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False,0.08035746937280606,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,10,10,1.0,1.0,-0.6249999850988388,"[""finish""]",False,True,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,False,True,-0.25,-0.3749999850988388,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.3486451387178759,1.0,1.0,0.0,1.0
